Manufacturer,Model,Age,Gender,Region,Sum,EV/Hybrid available,advertisement list API,(Ryvuss Query),link to list page of Encar.com,Unnamed: 10,Car type,Price,Country
Kia,K3,25~29,M,Gyeonggi-do,620,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K3._.Model.K3.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K3._.Model.K3.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K3._.Model.K3.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,SMALL/COMPACT,1111,Korea
Kia,K5,30~34,M,Gyeonggi-do,1108,O,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K5._.Model.K5.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K5._.Model.K5.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K5._.Model.K5.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Kia,K5 2nd,25~29,M,Gyeonggi-do,973,O,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K5._.Model.K5 2ì„¸ëŒ€.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K5._.Model.K5 2ì„¸ëŒ€.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K5._.Model.K5 2ì„¸ëŒ€.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Kia,K7,35~39,M,Gyeonggi-do,636,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K7._.Model.K7.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K7._.Model.K7.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K7._.Model.K7.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Kia,K9,40~44,M,Gyeonggi-do,566,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K9._.Model.K9.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K9._.Model.K9.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K9._.Model.K9.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,BIG,3311,Korea
Kia,LOTZE innovation,35~39,M,Gyeonggi-do,411,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ë¡œì²´._.Model.ë¡œì²´ ì´ë…¸ë² ì´ì…˜.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ë¡œì²´._.Model.ë¡œì²´ ì´ë…¸ë² ì´ì…˜.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ë¡œì²´._.Model.ë¡œì²´ ì´ë…¸ë² ì´ì…˜.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Kia,Mohave,35~39,M,Gyeonggi-do,1192,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ëª¨í•˜ë¹„._.Model.ëª¨í•˜ë¹„.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ëª¨í•˜ë¹„._.Model.ëª¨í•˜ë¹„.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ëª¨í•˜ë¹„._.Model.ëª¨í•˜ë¹„.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,SUV/RV,2841,Korea
Kia,New Carens,35~39,M,Gyeonggi-do,399,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ì¹´ë ŒìŠ¤._.Model.ë‰´ì¹´ë ŒìŠ¤.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ì¹´ë ŒìŠ¤._.Model.ë‰´ì¹´ë ŒìŠ¤.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ì¹´ë ŒìŠ¤._.Model.ë‰´ì¹´ë ŒìŠ¤.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Kia,New Morning,35~39,M,Gyeonggi-do,606,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ëª¨ë‹._.Model.ë‰´ëª¨ë‹.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ëª¨ë‹._.Model.ë‰´ëª¨ë‹.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ëª¨ë‹._.Model.ë‰´ëª¨ë‹.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Kia,New Opirus,40~44,M,Gyeonggi-do,419,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ì˜¤í”¼ëŸ¬ìŠ¤._.Model.ë‰´ì˜¤í”¼ëŸ¬ìŠ¤.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ì˜¤í”¼ëŸ¬ìŠ¤._.Model.ë‰´ì˜¤í”¼ëŸ¬ìŠ¤.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ì˜¤í”¼ëŸ¬ìŠ¤._.Model.ë‰´ì˜¤í”¼ëŸ¬ìŠ¤.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Kia,New Sorento,40~44,M,Gyeonggi-do,431,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ì˜ë Œí† ._.Model.ë‰´ì˜ë Œí† .)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ì˜ë Œí† ._.Model.ë‰´ì˜ë Œí† .)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ì˜ë Œí† ._.Model.ë‰´ì˜ë Œí† .))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Kia,New Sorento R,35~39,M,Gyeonggi-do,802,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ì˜ë Œí† ._.Model.ë‰´ ì˜ë Œí† R.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ì˜ë Œí† ._.Model.ë‰´ ì˜ë Œí† R.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ì˜ë Œí† ._.Model.ë‰´ ì˜ë Œí† R.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,SUV/RV,1980,Korea
Kia,New Sportage,35~39,M,Gyeonggi-do,407,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ìŠ¤í¬í‹°ì§€._.Model.New ìŠ¤í¬í‹°ì§€.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ìŠ¤í¬í‹°ì§€._.Model.New ìŠ¤í¬í‹°ì§€.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ìŠ¤í¬í‹°ì§€._.Model.New ìŠ¤í¬í‹°ì§€.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Kia,Niro,35~39,M,Gyeonggi-do,456,O,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ë‹ˆë¡œ._.Model.ë‹ˆë¡œ.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ë‹ˆë¡œ._.Model.ë‹ˆë¡œ.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ë‹ˆë¡œ._.Model.ë‹ˆë¡œ.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Kia,OPIRUS PREMIUM,40~44,M,Gyeonggi-do,495,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ì˜¤í”¼ëŸ¬ìŠ¤._.Model.ì˜¤í”¼ëŸ¬ìŠ¤ í”„ë¦¬ë¯¸ì—„.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ì˜¤í”¼ëŸ¬ìŠ¤._.Model.ì˜¤í”¼ëŸ¬ìŠ¤ í”„ë¦¬ë¯¸ì—„.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ì˜¤í”¼ëŸ¬ìŠ¤._.Model.ì˜¤í”¼ëŸ¬ìŠ¤ í”„ë¦¬ë¯¸ì—„.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Kia,RAY,35~39,M,Gyeonggi-do,1242,O,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ë ˆì´._.Model.ë ˆì´.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ë ˆì´._.Model.ë ˆì´.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ë ˆì´._.Model.ë ˆì´.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,SMALL/COMPACT,907,Korea
Kia,Sorento R,35~39,M,Gyeonggi-do,763,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ì˜ë Œí† ._.Model.ì˜ë Œí† R.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ì˜ë Œí† ._.Model.ì˜ë Œí† R.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ì˜ë Œí† ._.Model.ì˜ë Œí† R.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Kia,Sportage fourth generation,25~29,M,Gyeonggi-do,716,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ìŠ¤í¬í‹°ì§€._.Model.ìŠ¤í¬í‹°ì§€ 4ì„¸ëŒ€.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ìŠ¤í¬í‹°ì§€._.Model.ìŠ¤í¬í‹°ì§€ 4ì„¸ëŒ€.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ìŠ¤í¬í‹°ì§€._.Model.ìŠ¤í¬í‹°ì§€ 4ì„¸ëŒ€.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Kia,Sportage R,30~34,M,Gyeonggi-do,709,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ìŠ¤í¬í‹°ì§€._.Model.ìŠ¤í¬í‹°ì§€ R.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ìŠ¤í¬í‹°ì§€._.Model.ìŠ¤í¬í‹°ì§€ R.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ìŠ¤í¬í‹°ì§€._.Model.ìŠ¤í¬í‹°ì§€ R.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Kia,The New K3,25~29,M,Gyeonggi-do,429,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K3._.Model.ë” ë‰´ K3.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K3._.Model.ë” ë‰´ K3.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K3._.Model.ë” ë‰´ K3.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Kia,The New K5,30~34,M,Gyeonggi-do,759,O,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K5._.Model.ë” ë‰´ K5.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K5._.Model.ë” ë‰´ K5.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K5._.Model.ë” ë‰´ K5.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,MIDDLE,1622,Korea
Kia,The New K7,35~39,M,Gyeonggi-do,1139,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K7._.Model.ë” ë‰´ K7.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K7._.Model.ë” ë‰´ K7.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K7._.Model.ë” ë‰´ K7.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,BIG,1995,Korea
Kia,The New K9,40~44,M,Gyeonggi-do,525,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K9._.Model.ë” ë‰´ K9.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K9._.Model.ë” ë‰´ K9.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K9._.Model.ë” ë‰´ K9.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,BIG,3549,Korea
Kia,The New Mohave,35~39,M,Gyeonggi-do,579,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ëª¨í•˜ë¹„._.Model.ë” ë‰´ ëª¨í•˜ë¹„.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ëª¨í•˜ë¹„._.Model.ë” ë‰´ ëª¨í•˜ë¹„.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ëª¨í•˜ë¹„._.Model.ë” ë‰´ ëª¨í•˜ë¹„.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Kia,The new morning,35~39,M,Gyeonggi-do,502,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ëª¨ë‹._.Model.ë” ë‰´ ëª¨ë‹.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ëª¨ë‹._.Model.ë” ë‰´ ëª¨ë‹.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ëª¨ë‹._.Model.ë” ë‰´ ëª¨ë‹.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Kia,The New Sportage R,30~34,M,Gyeonggi-do,718,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ìŠ¤í¬í‹°ì§€._.Model.ë” ë‰´ ìŠ¤í¬í‹°ì§€ R.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ìŠ¤í¬í‹°ì§€._.Model.ë” ë‰´ ìŠ¤í¬í‹°ì§€ R.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.ìŠ¤í¬í‹°ì§€._.Model.ë” ë‰´ ìŠ¤í¬í‹°ì§€ R.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,SUV/RV,1611,Korea
Kia,The Prestige K7,35~39,M,Gyeonggi-do,591,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K7._.Model.ë” í”„ë ˆìŠ¤í‹°ì§€ K7.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K7._.Model.ë” í”„ë ˆìŠ¤í‹°ì§€ K7.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.ê¸°ì•„._.(C.ModelGroup.K7._.Model.ë” í”„ë ˆìŠ¤í‹°ì§€ K7.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Land Rover,Discovery 4,35~39,M,Seoul,1258,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.ëžœë“œë¡œë²„._.ModelGroup.ë””ìŠ¤ì»¤ë²„ë¦¬.))),(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.ëžœë“œë¡œë²„._.ModelGroup.ë””ìŠ¤ì»¤ë²„ë¦¬.))),http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.ëžœë“œë¡œë²„._.ModelGroup.ë””ìŠ¤ì»¤ë²„ë¦¬.)))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,SUV/RV,5209,Korea
